5.65339753061,0.447887513306,2.49057405274
3.48594368368,1.79996736617,7.38724264752
2.66229783323,2.21847832752,3.42147521613
4.31312392824,6.44902550209,7.47751370186
0.991565082537,8.36305554582,2.67516948754
5.70479949999,6.85718434688,4.73012905253
6.46618784701,8.99981221446,3.17496792619
7.77310317711,9.68212493095,9.74175560394
8.18205290201,7.57500178356,9.99133202788
2.98700657915,8.76848270269,7.72030689001
0.376167604317,8.55215963916,3.37619720905
6.98588979041,1.89373570622,9.51615908249
0.63105212291,2.73678726029,2.55138235697
9.39730220633,9.70927945309,6.23884410269
7.07209393,6.38066932188,3.79679962616
8.17989537958,1.53158601199,7.93185497185
6.06510030909,3.80047560958,7.10022497569
4.9705620021,2.47084633433,3.31737933342
5.35592432087,9.44520600942,6.93251097234
5.61760177551,7.58389984335,3.06290829595
1.22146036271,8.86252086428,1.63761174551
1.52561663948,8.74679561605,1.73861906768
1.93886781747,8.36232904808,1.46484922556
1.86537026764,8.72769416353,1.83791829794
1.87767015581,8.76637436968,1.77220719595
1.48216203414,9.30781400893,1.57164671093
1.71779293989,6.86417885101,4.12367939459
1.66740531787,6.82857528379,4.86193983904
1.59166703662,7.26570212618,4.69657212938
1.6419410663,7.3334605627,4.37857495633
2.06141442396,7.24090596955,4.44390010936
1.5288050353,7.34165400729,4.70615559873
2.08846159397,7.42638248662,4.96017077716
2.01708078641,6.71098437557,5.00221823713
1.79239741333,7.3458545201,4.44602191895
1.60217502497,7.43841806765,4.87963551489
4.25680922239,4.49451804439,7.10212557446
3.45908487353,4.1789310894,7.46632258138
3.45251868375,5.13938367929,7.18549910454
4.26489799203,4.43598807276,7.49398751482
3.46605270807,4.53875856291,7.58143649033
3.92591132016,4.7762284094,7.05103203155
3.65328166178,4.95705803983,7.25102494202
4.14036975285,4.96399530101,7.88575308409
5.46517908754,8.74921279035,5.12863847317
5.19867227059,8.23337584282,5.88855611149
5.79416507561,8.56123109961,5.65905645975
5.41392373683,8.41200247664,5.15591716993
5.93400948103,8.19329045885,5.86243075882
5.28050265175,8.88599257843,5.27007521483
5.23906316747,8.08449953204,5.41633310903
5.25714656325,8.4079842042,5.71112435963
5.67740004564,8.29615844294,5.09660122802
5.46019042289,8.12173325644,5.41052257034
