5.316043253,5.12600886733
5.08769118871,5.66736372426
5.4146457995,5.23314614973
5.89676351283,5.87953405423
5.35646660262,5.57503957501
5.8066873492,5.86999821843
5.37237504538,5.18196452844
5.22970192317,5.07275406421
5.20496468668,5.49161868693
5.38646752555,5.67256443485
5.14119825001,5.24459977287
5.68664311954,5.59057032243
5.60610403112,5.22731561834
5.35714839509,5.22139883091
5.7817349998,5.3096563493
5.01518566259,5.75017969403
5.70818567499,5.96840570867
5.33253067868,5.5930436537
5.67851306151,5.28383919564
5.6390315485,5.11310483057
5.10211701857,5.79038088926
5.53220732114,5.37740556227
5.53360697941,5.31314188856
5.48496062751,5.9628527165
5.43237097199,5.65970528589
5.9185967796,5.65477123008
5.08730707333,5.97653459642
5.42027152109,5.68067734052
5.65724071451,5.54641430371
5.96229175082,5.27337930914
5.6645439127,5.81196147863
5.70444207799,5.85401031327
5.14398516085,5.52075707231
5.20203444202,5.11432397724
5.71027384254,5.81187210616
5.78721544498,5.13475210947
5.87774026706,5.07342162678
5.15413279961,5.78602519291
5.97530430842,5.06595475351
5.75527190423,5.47362255593
5.84075388642,5.18358287318
5.30821591449,5.03443555106
5.5390887162,5.879054882
5.24987449579,5.19255325944
5.25268624797,5.82108553629
5.43602331174,5.78572124348
5.16607138136,5.8066560581
5.79062425024,5.16906163115
5.08598310806,5.00263392206
5.51833337435,5.65165255324
5.23691048733,5.9326252788
5.54167022985,5.7944968316
5.78800387578,5.04961770578
5.37132965319,5.98874224859
5.18736924127,5.87290690087
5.91351083464,5.32096935812
5.80260680037,5.97117812833
5.90002879087,5.24841104522
5.44939879203,5.32714702743
5.95474815186,5.71708017235
5.94261483114,5.15143560649
5.71853470798,5.67411910278
5.28197022051,5.97835267392
5.4492204049,5.25985790353
5.06008471322,5.04137648705
5.96072927805,5.98859811353
5.52548781845,5.37042536248
5.42889662602,5.6895845312
5.13505122469,5.08073132155
5.87783642139,5.69240014059
5.98500504638,5.96839864454
5.55686285662,5.40480723419
5.80020043739,5.12245414086
5.70370117237,5.35769936557
5.66938028822,5.99109403936
5.16718710479,5.32792124626
