5.47944931713	5.5909285599
5.33768208443	5.7216774207
5.19136109674	5.6505124739
5.42446383881	5.4553635488
5.01784935514	5.93296201218
5.21201568613	5.96730033699
5.50767988113	5.19779243057
5.39303366026	5.4102431207
5.88510112857	5.39034794262
5.81813151582	5.4295810594
5.2909448327	5.65868064257
5.25667353842	5.23101896363
5.69331728049	5.92367628537
5.02725581591	5.31131451184
5.53738557087	5.31781901623
5.08527924849	5.82649520059
5.02798334381	5.05064838469
5.18012220713	5.06143874392
5.11161595517	5.36595796948
5.43430196821	5.43571231369
5.35586905772	5.65220302303
5.47698910687	5.97382798979
5.86268787491	5.79769144572
5.17412068908	5.91095197261
5.59414246176	5.42403991406
5.67707988079	5.382778329
5.019331	5.62671023831
5.48941368058	5.65258916642
5.42734860105	5.861777573
5.35961645987	5.31971042095
5.91598696017	5.26509880464
5.72149836276	5.41777461616
5.94528802895	5.65596606398
5.7754252269	5.19913795403
5.61116622219	5.45085552723
5.75058263027	5.45958886585
5.64879437704	5.71958430284
5.72152509309	5.33488280882
5.23945198919	5.10898405123
5.40434547552	5.63882702681
5.06889195677	5.06570698482
5.4815507466	5.22002173536
5.94861940632	5.90596124624
5.65402243248	5.88541080523
5.12900744464	5.82427282513
5.79034945227	5.32807624079
5.86517825023	5.77049822426
5.30228112899	5.72760729129
5.8021877093	5.27246611903
5.07781731263	5.28696066336
5.89799634936	5.41312614447
5.3663845941	5.35994190704
5.99662011616	5.11275161689
5.69914686401	5.74795337149
5.67915069993	5.82651881012
5.55892818149	5.30752203261
5.41762682387	5.19256586548
5.34810800835	5.86017230279
5.13922919425	5.7660673398
5.87141286693	5.54191827916
5.62898094156	5.04395325512
5.36888659089	5.02093675204
5.14061643099	5.08289169302
5.97481630046	5.18109946705
5.44871283475	5.99954126545
5.36531256332	5.48083632312
5.39712382137	5.26889568921
5.33527140322	5.58592692165
5.30036326992	5.26949636476
5.20289150821	5.40359626738
5.9227152224	5.33973033026
5.8724630162	5.58210836623
5.92204737263	5.56801851976
5.83205112595	5.90387442572
5.88291629794	5.16829150859
5.73983158769	5.4760624018
5.07824776097	5.64071481719
5.3170862175	5.54691691489
5.44152908706	5.56774310921
5.08470228103	5.68988163376
5.31275400308	5.27463395473
5.53298517094	5.32285397891
5.86062738324	5.96677074211
5.84634295832	5.77109172021
5.44744269983	5.29131350717
5.27421895768	5.55162700626
5.54441538467	5.65080998022
5.55826044189	5.41155838644
5.31342223072	5.99028096887
5.41884568857	5.13290019617
5.93702953531	5.84343065999
5.3356368222	5.18938063421
5.44066862634	5.77468390062
5.16546767413	5.07277404369
5.00175671823	5.57665981431
5.02183231252	5.70434039169
5.38484928133	5.53762035625
5.76812855157	5.51526149175
5.55878131682	5.09410585512
5.09892826403	5.63939402413
