0.248190266636	0.912258514228
0.495235145728	0.834438124281
0.954392643192	0.986330755523
0.134797331831	0.535655150725
0.493671308478	0.894042063197
0.491792763935	0.22241709284
0.752330652538	0.303055324299
0.652726222135	0.642662395016
0.142323264543	0.0794213501076
0.522209395434	0.142916294545
0.28174038035	0.962455023384
0.800116271275	0.237714325915
0.856217527272	0.604335897914
0.438473331093	0.703499522029
0.237717776348	0.871238280817
0.0626622589825	0.906460702218
0.145513594751	0.0365373440399
0.142089115486	0.419970699478
0.325537568094	0.0717585881411
0.444061205689	0.0708798462042
0.791514397355	0.160568047969
0.872755864079	0.897828547266
0.634358932499	0.744600284558
0.787859039993	0.842256418527
0.966114876188	0.560846607406
0.719718332147	0.822684395114
0.160455327143	0.0716774347358
0.816861116339	0.474001223528
0.714571986746	0.500440688121
0.980673509116	0.674124034544
0.597921343878	0.81077779991
0.183968107883	0.319629939276
0.428770892992	0.770833003174
0.28806290758	0.335615587396
0.173257923035	0.962238648496
0.389529913161	0.337291124943
0.803326568052	0.609981946073
0.856717313073	0.519210112295
0.221495291857	0.885606229812
0.835444025244	0.879249391249
0.975762379157	0.977707189861
0.59396627065	0.66639214655
0.0901975067396	0.368077977728
0.91185721599	0.134139699137
0.663170328907	0.167541105898
0.974937649598	0.257086120614
0.289615282761	0.27009808816
0.224866098045	0.182798594763
0.38634712628	0.439028175529
0.492225628142	0.14447894618
